Key,japanese
perkSkullCrusherRank3LongDesc,まごうことなきスマッシャーとなり、立ちはだかるほとんどの者をなぎ倒します。品質レベル4の優れたスレッジハンマーをクラフトし、+30%のダメージを与えます。パワーアタックを使うと45%の確率で敵をノックダウンして、20%の確率で周囲の敵をノックダウンします。
perkSkullCrusherRank4Desc,ボーンブレーカー
perkSkullCrusherRank4LongDesc,物を破壊して骨を粉砕するという技能を、ほぼ完ぺきに習得しました。品質レベル5の素晴らしいスレッジハンマーをクラフトし、+40%のダメージを与えます。パワーアタックを使うと60%の確率で敵をノックダウンして、35%の確率で周囲の敵をノックダウンします。
perkSkullCrusherRank5Desc,スカルクラッシャー
perkSkullCrusherRank5LongDesc,スカルクラッシャー。もし誰かがあなたを怒らせても、あなたは相手の頭蓋骨を打ち砕く方法を知っています。+50%のダメージを与えます。パワーアタックを使うと75%の確率で敵をノックダウンして、50%の確率で周囲の敵をノックダウンします。
perkSledgehammersDesc,和訳準備中:perkSledgehammersDesc
perkSledgehammersName,スレッジハンマー
perkSledgehammersRank1Desc,アンロック: スレッジハンマー\n[DECEA3]アンロック要件[-]: 武器工作 Lv.1
perkSledgehammersRank1Title,アイテムアンロック:Tier1
perkSledgehammersRank2Desc,アンロック: 鋼鉄製スレッジハンマー\n[DECEA3]アンロック要件[-]: 武器工作 Lv.2
perkSledgehammersRank2Title,アイテムアンロック:Tier2
perkSledgehammersRank3Desc,和訳準備中:perkSledgehammersRank3Desc
perkSledgehammersRank3Title,スレッジハンマーvol.3
perkSlowMetabolismDesc,胃腸の健康を促進してカロリーの消費を下げ、食料からの栄養摂取を高めます。潜水中の酸素消費量が減少します。
perkSlowMetabolismName,鉄の胃腸
perkSlowMetabolismRank1Desc,食事属性ステータス効果:Tier1
perkSlowMetabolismRank1LongDesc,飲食物ステータスロス:-10%
perkSlowMetabolismRank2Desc,食事属性ステータス効果:Tier2
perkSlowMetabolismRank2LongDesc,飲食物ステータスロス:-20%
perkSlowMetabolismRank3Desc,食事属性ステータス効果:Tier3
perkSlowMetabolismRank3LongDesc,飲食物ステータスロス:-30%
perkSlowMetabolismRank4Desc,食事属性ステータス効果:Tier4
perkSlowMetabolismRank4LongDesc,飲食物ステータスロス:-40%
perkSlowMetabolismRank5Desc,食事属性ステータス効果:Tier5
perkSlowMetabolismRank5LongDesc,飲食物ステータスロス:-50%
perkSMGDesc,和訳準備中:perkSMGDesc
perkSMGName,SMG
perkSMGRank1Desc,和訳準備中:perkSMGRank1Desc
perkSMGRank1Title,SMG
perkSousChefDesc,和訳準備中:perkSousChefDesc
perkSousChefName,スーシェフ
perkSousChefRank1Desc,スーシェフ#1
perkSousChefRank1LongDesc,レシピアンロック:Tier1
perkSousChefRank2Desc,スーシェフ#2
perkSousChefRank2LongDesc,レシピアンロック:Tier2
perkSousChefRank3Desc,スーシェフ#3
perkSousChefRank3LongDesc,レシピアンロック:Tier3
perkSousChefRank4Desc,スーシェフ#4
perkSousChefRank4LongDesc,レシピアンロック:Tier4
perkSousChefRank5Desc,スーシェフ#5
perkSousChefRank5LongDesc,レシピアンロック:Tier5
perkStealthAssassinDesc,和訳準備中:perkStealthAssassinDesc
perkStealthAssassinName,刺客
perkStealthAssassinRank1Desc,ステルス属性ステータス効果: Tier1
perkStealthAssassinRank1LongDesc,スニーク移動速度:+10%\nスニークアタックダメージ:+50%\nアクション音:-5%
perkStealthAssassinRank2Desc,ステルス属性ステータス効果: Tier2
perkStealthAssassinRank2LongDesc,スニーク移動速度:+20%\nスニークアタックダメージ:+75%\nアクション音:-10%
perkStealthAssassinRank3Desc,ステルス属性ステータス効果: Tier3
perkStealthAssassinRank3LongDesc,スニーク移動速度:+30%\nスニークアタックダメージ:+100%\nアクション音:-15%
perkStealthAssassinRank4Desc,ステルス属性ステータス効果: Tier4
perkStealthAssassinRank4LongDesc,スニーク移動速度:+40%\nスニークアタックダメージ:+150%\nアクション音:-20%
perkStealthAssassinRank5Desc,ステルス属性ステータス効果: Tier5
perkStealthAssassinRank5LongDesc,スニーク移動速度:+50%\nスニークアタックダメージ:+200%\nアクション音:-25％\nごみ等によるステルス障害無効
perkSteelArmorDesc,和訳準備中:perkSteelArmorDesc
perkSteelArmorName,スチールアーマー
perkSteelArmorRank1Desc,アンロック: スチールブーツ、グローブ\n[DECEA3]アンロック要件[-]: アーマー工作 Lv.3
perkSteelArmorRank1Title,アイテムアンロック:Tier1
perkSteelArmorRank2Desc,アンロック: スチールヘルム、パンツ\n[DECEA3]アンロック要件[-]: アーマー工作 Lv.3
perkSteelArmorRank2Title,アイテムアンロック:Tier2
perkSteelArmorRank3Desc,アンロック: スチールチェスト\n[DECEA3]アンロック要件[-]: アーマー工作 Lv.3
perkSteelArmorRank3Title,アイテムアンロック:Tier3
perkSteelCraftingDesc,和訳準備中:perkSteelCraftingDesc
perkSteelCraftingName,スチール系アイテム
perkSteelCraftingRank1Desc,アンロック: 鋼鉄製ツール、鍛造鋼、坩堝、鋼鉄矢尻\n[DECEA3]アンロック要件[-]: 科学技術工作 Lv.2 + 武器工作 Lv.2 + ツール工作 Lv.3 + プレイヤーLv.30 + 労働者クラス未取得
perkSteelCraftingRank1Title,アイテムアンロック:Tier1
perkStrength,強さ
perkStrengthDesc,和訳準備中:perkStrengthDesc
perkStrengthName,属性:強さ
perkTheCompletionistDesc,和訳準備中:perkTheCompletionistDesc
perkTheCompletionistName,オールコンプリート
perkTheCompletionistRank1Desc,XP: +25%\nデスペナルティ: なし\nテクノロジーアイテムクラフトレベル: +20\n[DECEA3]アンロック要件[-]: すべてのクラスマスタリー + テクノロジークラフトパークの完了
perkTheCompletionistRank1Title,特別ステータス効果
perkTheHuntsmanDesc,獲物を狩り、より多くの食肉、骨、革を収穫することを得意とします。
perkTheHuntsmanName,狩人
perkTheHuntsmanRank1Desc,サバイバル属性ステータス効果: Tier1
perkTheHuntsmanRank1LongDesc,動物からの収穫量: +25%
perkTheHuntsmanRank2Desc,サバイバル属性ステータス効果: Tier2
perkTheHuntsmanRank2LongDesc,動物からの収穫量: +50%
perkTheHuntsmanRank3Desc,サバイバル属性ステータス効果: Tier3
perkTheHuntsmanRank3LongDesc,動物からの収穫量: +75%
perkTheHuntsmanRank4Desc,サバイバル属性ステータス効果: Tier4
perkTheHuntsmanRank4LongDesc,動物からの収穫量: +100%\nアンロック: レバーアクションライフル
perkTheOutlawDesc,和訳準備中:perkTheOutlawDesc
perkTheOutlawName,無法者
perkTheOutlawRank1Desc,発射速度:+15%\nリロード速度:+10%\nダメージ:+10％\nヘッドショットダメージ:+10%\n部位破壊:+5%
perkTheOutlawRank1ShortDesc,ピストル属性ステータス効果:Tier1
perkTheOutlawRank2Desc,発射速度:+20%\nリロード速度:+15%\nダメージ:+20%\nヘッドショットダメージ:+10%\n部位破壊:+5%
perkTheOutlawRank2ShortDesc,ピストル属性ステータス効果:Tier2
perkTheOutlawRank3Desc,発射速度:+25%\nリロード速度:+20%\nダメージ:+30％\nヘッドショットダメージ:+20%\n部位破壊:+10%
perkTheOutlawRank3ShortDesc,ピストル属性ステータス効果:Tier3
perkTheOutlawRank4Desc,発射速度:+30%\nリロード速度:+25%\nダメージ:+40%\nヘッドショットダメージ:+20%\n部位破壊:+10%
perkTheOutlawRank4ShortDesc,ピストル属性ステータス効果:Tier4
perkTheOutlawRank5Desc,発射速度:+35%\nリロード速度:+30%\nダメージ:+50％\nヘッドショットダメージ:+30%\n部位破壊:+15%
perkTheOutlawRank5ShortDesc,ピストル属性ステータス効果:Tier5
perkTheSurvivorDesc,和訳準備中:perkTheSurvivorDesc
perkTheSurvivorName,生存者
perkTheSurvivorRank1Desc,サバイバル属性ステータス効果:  Tier1
perkTheSurvivorRank1LongDesc,断熱性: +5%\n抵抗力: +10%
perkTheSurvivorRank2Desc,サバイバル属性ステータス効果:  Tier2
perkTheSurvivorRank2LongDesc,断熱性: +10%\n抵抗力: +20%
perkTheSurvivorRank3Desc,サバイバル属性ステータス効果:  Tier3
perkTheSurvivorRank3LongDesc,断熱性: +15%\n抵抗力: +35%\n病気回復確率: 5%
perkTheSurvivorRank4Desc,サバイバル属性ステータス効果:  Tier4
perkTheSurvivorRank4LongDesc,断熱性: +20%\n抵抗力: +50%\n病気回復確率: 10%
perkTheSurvivorRank5Desc,サバイバル属性ステータス効果:  Tier5
perkTheSurvivorRank5LongDesc,断熱性: +25%\n抵抗力: +80%\n病気回復確率: 15%
perkThisIsMyRifleDesc,和訳準備中: perkThisIsMyRifleDesc
perkThisIsMyRifleName,俺のライフル
perkThisIsMyRifleRank1Desc,発射速度:+15%\nリロード速度:+10%\nダメージ:+10％\nヘッドショットダメージ:+10%\n部位破壊:+5%\n射程距離:+10m
perkThisIsMyRifleRank2Desc,発射速度:+20%\nリロード速度:+15%\nダメージ:+20%\nヘッドショットダメージ:+10%\n部位破壊:+5%\n射程距離:+10m
perkThisIsMyRifleRank3Desc,発射速度:+25%\nリロード速度:+20%\nダメージ:+30％\nヘッドショットダメージ:+20%\n部位破壊:+10%\n射程距離:+20m
perkThisIsMyRifleRank4Desc,発射速度:+30%\nリロード速度:+25%\nダメージ:+40%\nヘッドショットダメージ:+20%\n部位破壊:+10%\n射程距離:+20m
perkThisIsMyRifleRank5Desc,発射速度:+35%\nリロード速度:+30%\nダメージ:+50％\nヘッドショットダメージ:+30%\n部位破壊:+15%\n射程距離:+30m
perkThreatAssessmentDesc,和訳準備中:perkThreatAssessmentDesc
perkThreatAssessmentName,脅威分析
perkThreatAssessmentRank1Desc,ライフル/弓属性ステータス効果: Tier1
perkThreatAssessmentRank1LongDesc,ライフル/弓でのHSダメージ:+50%\n50m以内のゾンビ(弱体化/通常)の追跡能力
perkThreatAssessmentRank2Desc,ライフル/弓属性ステータス効果: Tier2
perkThreatAssessmentRank2LongDesc,ライフル/弓でのHSダメージ:+100％\n50m以内のゾンビ(残忍)の追跡能力付加
perkThreatAssessmentRank3Desc,ライフル/弓属性ステータス効果: Tier3
perkThreatAssessmentRank3LongDesc,ライフル/弓でのHSダメージ:+150%\n50m以内のゾンビ(放射能汚染)の追跡能力付加
perkThreatAssessmentRank4Desc,ライフル/弓属性ステータス効果: Tier4
perkThreatAssessmentRank4LongDesc,ライフル/弓でのHSダメージ:+200%\n200m以内のゾンビ(全て)の追跡能力付加
perkTitaniumCraftingDesc,チタン系アイテムの能力が向上します。
perkTitaniumCraftingName,チタン系アイテム
perkTitaniumCraftingRank1Desc,タンツール、チタン鍛造、チタンクラブ、チタンスピア\n[DECEA3]アンロック要件[-]: プレイヤーLv.75
perkTitaniumCraftingRank1Title,アイテムアンロック:Tier1
perkTranshumanDesc,和訳準備中:perkTranshumanDesc
perkTranshumanName,神わざ
perkTranshumanRank1Desc,特別ステータス効果: Tier1
perkTranshumanRank2Desc,特別ステータス効果: Tier2
perkTranshumanRank3Desc,特別ステータス効果: Tier3
perkTranshumanRank4Desc,特別ステータス効果: Tier4
perkTranshumanRank5Desc,特別ステータス効果: Tier5
perkTranshumanRank1LongDesc,ダメージ耐性:+2％\n断熱性:+2％\n採掘ツール物理ダメージ/収穫量:+1％\n近接武器ダメージ:+1％
perkTranshumanRank2LongDesc,ダメージ耐性:+4％\n断熱性:+4％\n採掘ツール物理ダメージ/収穫量:+2％\n近接武器ダメージ:+2％
perkTranshumanRank3LongDesc,ダメージ耐性:+6％\n断熱性:+6％\n採掘ツール物理ダメージ/収穫量:+3％\n近接武器ダメージ:+3％
perkTranshumanRank4LongDesc,ダメージ耐性:+8％\n断熱性:+8％\n採掘ツール物理ダメージ/収穫量:+4％\n近接武器ダメージ:+4％
perkTranshumanRank5LongDesc,ダメージ耐性:+10％\n断熱性:+10％\n採掘ツール物理ダメージ/収穫量:+5％\n近接武器ダメージ:+5％
perkTreasureHunterDesc,黒ひげですら嫉妬してしまうほどの技を学んで、史上最高の宝物ハンターになりましょう。
perkTreasureHunterName,トレジャーハンター
perkTreasureHunterRank1Desc,トレジャー属性ステータス効果:Tier1
perkTreasureHunterRank2Desc,トレジャー属性ステータス効果:Tier2
perkTreasureHunterRank3Desc,トレジャー属性ステータス効果:Tier3
perkTreasureHunterRank4Desc,トレジャー属性ステータス効果:Tier4
perkTreasureHunterRank5Desc,トレジャー属性ステータス効果:Tier5
perkTreasureHunterRank1LongDesc,埋蔵物位置:-2m
perkTreasureHunterRank2LongDesc,埋蔵物位置:-3m
perkTreasureHunterRank3LongDesc,埋蔵物位置:-4m
perkTreasureHunterRank4LongDesc,埋蔵物位置:-5m
perkTreasureHunterRank5LongDesc,埋蔵物位置:-6m
perkTurretsDesc,あなたはロボット工学に興味を持ちました。使い方を学び、装備する武器をクラフトしましょう。
perkTurretsName,ロボット発明家
perkTurretsRank1Desc,ロボット属性ステータス効果: Tier1
perkTurretsRank1LongDesc,クラフト品質: 11まで\nダメージ: +10%\n発射速度: +30%\n断弾倉: +10発\nロボットアクティブレンジ: 10m→14m\nアンロック: ロボットスレッジ
perkTurretsRank2Desc,ロボット属性ステータス効果: Tier2
perkTurretsRank2LongDesc,クラフト品質: 21まで\nダメージ: +20%\n発射速度: +60%\n断弾倉: +20発\nロボットアクティブレンジ: 10m→14m
perkTurretsRank3Desc,ロボット属性ステータス効果: Tier3
perkTurretsRank3LongDesc,クラフト品質: 31まで\nダメージ: +30%\n発射速度: +90%\n断弾倉: +30発\nロボットアクティブレンジ: 14m→16m
perkTurretsRank4Desc,ロボット属性ステータス効果: Tier4
perkTurretsRank4LongDesc,クラフト品質: 41まで\nダメージ: +40%\n発射速度: +120%\n断弾倉: +40発\nロボットアクティブレンジ: 16m→17m\nリロード速度: +10%\n同時稼働台数: 2
perkTurretsRank5Desc,ロボット属性ステータス効果: Tier5
perkTurretsRank5LongDesc,クラフト品質: 51まで\nダメージ: +40%\n発射速度: +120%\n断弾倉: +50発\nロボットアクティブレンジ: 17m→18m\nリロード速度: +20%\n同時稼働台数: 3
perkWasteTreasuresDesc,和訳準備中:perkWasteTreasuresDesc
perkWasteTreasuresName,荒地の財宝
perkWasteTreasuresNameRank1Desc,トレジャー属性ステータス効果: Tier1
perkWasteTreasuresNameRank1LongDesc,蜂蜜採取確率up\n棺桶からの略奪品レア度up
perkWasteTreasuresNameRank2Desc,トレジャー属性ステータス効果: Tier2
perkWasteTreasuresNameRank2LongDesc,車両、医療機器からの酸ボトル回収確率up
perkWasteTreasuresNameRank3Desc,トレジャー属性ステータス効果: Tier3
perkWasteTreasuresNameRank3LongDesc,ドアノブ回収確率up
