Key,japanese
perkMiner69rRank1Desc,採掘ツール属性ステータス効果:Tier1
perkMiner69rRank1LongDesc,採掘ツールブロックダメージ:+20％\n採掘ツールスタミナ消費量:-10％\n採掘ツール収穫数:+20％
perkMiner69rRank2Desc,採掘ツール属性ステータス効果:Tier2
perkMiner69rRank2LongDesc,採掘ツールブロックダメージ:+40％\n採掘ツールスタミナ消費量:-20％\n採掘ツール収穫数:+40％
perkMiner69rRank3Desc,採掘ツール属性ステータス効果:Tier3
perkMiner69rRank3LongDesc,採掘ツールブロックダメージ:+60％\n採掘ツールスタミナ消費量:-30％\n採掘ツール収穫数:+60％
perkMiner69rRank4Desc,採掘ツール属性ステータス効果:Tier4
perkMiner69rRank4LongDesc,採掘ツールブロックダメージ:+80％\n採掘ツールスタミナ消費量:-40％\n採掘ツール収穫数:+80％
perkMiner69rRank5Desc,採掘ツール属性ステータス効果:Tier5
perkMiner69rRank5LongDesc,採掘ツールブロックダメージ:100％\n採掘ツールスタミナ消費量:-50％\n採掘ツール収穫数:+100％
perkMinibikeDesc,この知識では、総抱擁でさえ、ある種の黙示録準備車両を一緒に投げることができるでしょう\n\n和訳修正中:perkMinibikeDesc
perkMinibikeName,車両全般
perkMinibikeRank1Desc,アイテムアンロック:Tier1
perkMinibikeRank1LongDesc,アンロック: ミニバイク\n[DECEA3]アンロック要件[-]: プレイヤー Lv.10 + メカニッククラス未取得
perkMinibikeRank2Desc,アイテムアンロック:Tier1
perkMinibikeRank2LongDesc,アンロック: モーターサイクル\n[DECEA3]アンロック要件[-]: プレイヤー Lv.20 + メカニッククラス未取得
perkMinibikeRank3Desc,アイテムアンロック:Tier1
perkMinibikeRank3LongDesc,アンロック: 4x4\n[DECEA3]アンロック要件[-]: プレイヤー Lv.30 + メカニッククラス未取得
perkMR10Name,レバーアクションライフル
perkMR10Rank1Desc,アンロック: レバーアクションライフル、パーツ\n[DECEA3]アンロック要件[-]: 銃器工作 Lv.3
perkMR10Rank1Title,アイテムアンロック:Tier1
perkP225Desc,独自のP225を構築する方法を学びます。\n\n和訳修正中:perkP225Desc
perkP225Name,P225
perkP225Rank1Desc,アンロック: P225、パーツ\n[DECEA3]アンロック要件[-]: 銃器工作 Lv.2
perkP225Rank1Title,アイテムアンロック:Tier1
perkPackMuleDesc,あなたはラバで、移動ペナルティなしで所持品にもっとアイテムを入れて歩けます。
perkPackMuleName,ラバ
perkPackMuleRank1Desc,インベントリ属性ステータス効果:Tier1
perkPackMuleRank1LongDesc,アイテム運搬最大許容量:+7スロット
perkPackMuleRank2Desc,インベントリ属性ステータス効果:Tier2
perkPackMuleRank2LongDesc,アイテム運搬最大許容量:+14スロット
perkPackMuleRank3Desc,インベントリ属性ステータス効果:Tier3
perkPackMuleRank3LongDesc,アイテム運搬最大許容量:+21スロット
perkPainToleranceDesc,攻撃を食らっても何ともない顔をして、痛みに耐え、他の人が倒れても戦い続けられる能力に特化しましょう。
perkPainToleranceName,痛み耐性
perkPainToleranceRank1Desc,防御属性ステータス効果: Tier1
perkPainToleranceRank1LongDesc,HP減少: -5%\n気絶確率: -20%
perkPainToleranceRank2Desc,防御属性ステータス効果: Tier2
perkPainToleranceRank2LongDesc,HP減少: -10%\n気絶確率: -40%
perkPainToleranceRank3Desc,防御属性ステータス効果: Tier3
perkPainToleranceRank3LongDesc,HP減少: -15%\n気絶確率: -60%
perkPainToleranceRank4Desc,防御属性ステータス効果: Tier4
perkPainToleranceRank4LongDesc,HP減少: -20%\n気絶確率: -80%
perkPainToleranceRank5Desc,防御属性ステータス効果: Tier5
perkPainToleranceRank5LongDesc,HP減少: -25%\n気絶無効
perkParkourDesc,どれだけ上でも下でも、どこでも行きたい場所にアクロバティックに行く能力に特化しましょう。
perkParkourName,パルクール
perkParkourRank1Desc,行動属性ステータス効果:Tier1
perkParkourRank1LongDesc,安全落下距離:+1m\nジャンプ時スタミナコスト:-10%
perkParkourRank2Desc,行動属性ステータス効果:Tier2
perkParkourRank2LongDesc,安全落下距離:+2m\nジャンプ時スタミナコスト:-20%\n通常時のジャンプ力:+1m
perkParkourRank3Desc,行動属性ステータス効果:Tier3
perkParkourRank3LongDesc,安全落下距離:+3m\nジャンプ時スタミナコスト:-30%\nステルス時のジャンプ力:+2m
perkParkourRank4Desc,行動属性ステータス効果:Tier4
perkParkourRank4LongDesc,安全落下距離:+4m\nジャンプ時スタミナコスト:-30%\n通常時のジャンプ力:+2m\n捻挫耐性
perkParkourRank5Desc,行動属性ステータス効果:Tier5
perkParkourRank5LongDesc,安全落下距離:+5m\nジャンプ時スタミナコスト:-30%\nジャンプ力:常時+2m\n捻挫、骨折、地雷耐性
perkPenetratorDesc,ターゲットの弱点を見つけ、APライフル弾で生物を貫きます。
perkPerception,知覚
perkPerceptionDesc,知覚はあなたの官能認識の尺度です。知覚の増加の増加は、範囲の武器で損傷と正確さを高めます。\n\n和訳修正中:perkPerceptionDesc
perkPerceptionName,属性:知覚
perkPhysicalConditioningDesc,南洋の力を使って平均的な人間よりも厳しいものにしてください。\n\n和訳修正中:perkPhysicalConditioningDesc
perkPhysicalConditioningName,コンディション管理
perkPhysicalConditioningRank1Desc,健康属性ステータス効果: Tier1
perkPhysicalConditioningRank1LongDesc,体力:+10\nスタミナ回復量:+5%
perkPhysicalConditioningRank2Desc,健康属性ステータス効果: Tier2
perkPhysicalConditioningRank2LongDesc,体力:+20\nスタミナ回復量:+10%
perkPhysicalConditioningRank3Desc,健康属性ステータス効果: Tier3
perkPhysicalConditioningRank3LongDesc,体力:+30\nスタミナ回復量:+15%
perkPhysicalConditioningRank4Desc,健康属性ステータス効果: Tier4
perkPhysicalConditioningRank4LongDesc,体力:+40\nスタミナ回復量:+20%
perkPhysicalConditioningRank5Desc,健康属性ステータス効果: Tier5
perkPhysicalConditioningRank5LongDesc,体力:+50\nスタミナ回復量:+25%
perkPhysicianDesc,もっと効果的に薬品と回復アイテムを使いましょう。
perkPhysicianName,医師
perkPhysicianRank1Desc,医療属性ステータス効果: Tier1
perkPhysicianRank1LongDesc,アンロック: 救急包帯、ギブス、アロエクリーム
perkPhysicianRank2Desc,医療属性ステータス効果: Tier2
perkPhysicianRank2LongDesc,アンロック: 救急箱、解毒剤、乳鉢と乳棒
perkPhysicianRank3Desc,医療属性ステータス効果: Tier3
perkPhysicianRank3LongDesc,自分への医療行為効果: +25%\nアンロック: ステロイド
perkPhysicianRank4Desc,医療属性ステータス効果: Tier4
perkPhysicianRank4LongDesc,自分への医療行為効果: +50%\nアンロック: レコグ
perkPhysicianRank5Desc,医療属性ステータス効果: Tier5
perkPhysicianRank5LongDesc,自分、他人含む全ての医療行為効果: +100%\nアンロック: フォートバイト
perkPistolDesc,あなた自身のSidearmを構築する方法を学びましょう。\n\n和訳修正中:perkPistolDesc
perkPistolName,ピストル
perkPistolRank1Desc,アンロック: ピストル、パーツ\n[DECEA3]アンロック要件[-]: 銃器工作 Lv.1
perkPistolRank1Title,アイテムアンロック:Tier1
perkPummelPeteDesc,棍棒とバットで敵を叩く能力に特化しましょう。
perkPummelPeteName,パメル・ピート
perkPummelPeteRank1Desc,こん棒属性ステータス効果:Tier1
perkPummelPeteRank1LongDesc,ダメージ:+10%\nスタミナ消費量:-10%\nノックダウン確率:+60%
perkPummelPeteRank2Desc,こん棒属性ステータス効果:Tier2
perkPummelPeteRank2LongDesc,ダメージ:+20%\nスタミナ消費量:-20%\nノックダウン確率:+70%
perkPummelPeteRank3Desc,こん棒属性ステータス効果:Tier3
perkPummelPeteRank3LongDesc,ダメージ:+30%\nスタミナ消費量:-30%\nノックダウン確率:+80%\n攻撃成功時追加ダメージ:+10%\nパワー攻撃追加ノックダウン確率:+20%
perkPummelPeteRank4Desc,こん棒属性ステータス効果:Tier4
perkPummelPeteRank4LongDesc,ダメージ:+40%\nスタミナ消費量:-40%\nノックダウン確率:+90%\n攻撃成功時追加ダメージ:+10%\nパワー攻撃追加ノックダウン確率:+40%
perkPummelPeteRank5Desc,こん棒属性ステータス効果:Tier5
perkPummelPeteRank5LongDesc,ダメージ:+50%\nスタミナ消費量:-50%\nノックダウン確率:+100%\n攻撃成功時追加ダメージ:+10%\nパワー攻撃追加ノックダウン確率:+50%
perkQualityJoeDesc,略奪中のより良い品質アイテムを見つける可能性を高めます。\n\n和訳修正中:perkQualityJoeDesc
perkQualityJoeName,クオリティ・ジョー
perkQualityJoeRank1Desc,スカベンジング属性ステータス効果:Tier1
perkQualityJoeRank1LongDesc,Lv1～25戦利品Lv:+5\nLv26〜50戦利品Lv:+10\nLv51～100戦利品Lv:+20\nLv101～150：戦利品Lv:+30\nLv151～200：戦利品Lv:+40\nLv201以上：戦利品Lv:+50
perkQualityJoeRank2Desc,スカベンジング属性ステータス効果:Tier2
perkQualityJoeRank2LongDesc,Lv1～25戦利品Lv:+10\nLv26〜50戦利品Lv:+20\nLv51～100戦利品Lv:+40\nLv101～150：戦利品Lv:+60\nLv151～200：戦利品Lv:+80\nLv201以上：戦利品Lv:+100
perkQualityJoeRank3Desc,スカベンジング属性ステータス効果:Tier3
perkQualityJoeRank3LongDesc,Lv1～25戦利品Lv:+15\nLv26〜50戦利品Lv:+30\nLv51～100戦利品Lv:+40\nLv101～150：戦利品Lv:+60\nLv151～200：戦利品Lv:+80\nLv201以上：戦利品Lv:+100
perkQualityJoeRank4Desc,スカベンジング属性ステータス効果:Tier4
perkQualityJoeRank4LongDesc,Lv1～25戦利品Lv:+20\nLv26〜50戦利品Lv:+40\nLv51～100戦利品Lv:+80\nLv101～150：戦利品Lv:+60\nLv151～200：戦利品Lv:+160\nLv201以上：戦利品Lv:+200
perkQualityJoeRank5Desc,スカベンジング属性ステータス効果:Tier5
perkQualityJoeRank5LongDesc,Lv1～25戦利品Lv:+25\nLv26〜50戦利品Lv:+50\nLv51～100戦利品Lv:+100\nLv101～150：戦利品Lv:+150\nLv151～200：戦利品Lv:+200\nLv201以上：戦利品Lv:+250
perkQuickerCraftingDesc,物事をより速くすることをあなたの時間を節約させる、そして時間は黙示録で貴重です。\n\n和訳修正中:perkQuickerCraftingDesc
perkQuickerCraftingName,特急工作
perkQuickerCraftingRank1Desc,クラフト、解体時間:-10％
perkQuickerCraftingRank1NameDesc,一般クラフトステータス効果:Tier1
perkQuickerCraftingRank2Desc,クラフト、解体時間:-20％
perkQuickerCraftingRank2NameDesc,一般クラフトステータス効果:Tier2
perkQuickerCraftingRank3Desc,クラフト、解体時間:-30％
perkQuickerCraftingRank3NameDesc,一般クラフトステータス効果:Tier3
perkRobinHoodDesc,森の帯の主。彼らがあなたより遅い場合、彼らはあなたを捕まえることはできません。\n\n和訳修正中:perkRobinHoodDesc
perkRobinHoodName,ロビンフッド
perkRobinHoodRank1Desc,リロード速度:+10%\nダメージ:+10%\nヘッドショットダメージ:+10%\n部位破壊確率:+5%\n連射速度:+25%
perkRobinHoodRank1ShortDesc,弓属性ステータス効果:Tier1
perkRobinHoodRank2Desc,リロード速度:+15%\nダメージ:+20%\nヘッドショットダメージ:+10%\n部位破壊確率:+5%\n連射速度:+25%
perkRobinHoodRank2ShortDesc,弓属性ステータス効果:Tier2
perkRobinHoodRank3Desc,リロード速度:+20%\nダメージ:+30%\nヘッドショットダメージ:+20%\n部位破壊確率:+10%\n連射速度:+50%\nスタン確率:+50%
perkRobinHoodRank3ShortDesc,弓属性ステータス効果:Tier3
perkRobinHoodRank4Desc,リロード速度:+25%\nダメージ:+40%\nヘッドショットダメージ:+20%\n部位破壊確率:+10%\n連射速度:+50%\nスタン確率:+65%
perkRobinHoodRank4ShortDesc,弓属性ステータス効果:Tier4
perkRobinHoodRank5Desc,リロード速度:+30%\nダメージ:+50%\nヘッドショットダメージ:+30%\n部位破壊確率:+15%\n連射速度:+75%\nスタン確率:+80%\n戦闘不能確率:+50%
perkRobinHoodRank5ShortDesc,弓属性ステータス効果:Tier5
perkSalvageOperationsDesc,無駄にするな、欲しがるな！レンチ、ラチェットやインパクトドライバーでアイテムを回収して資源を入手しましょう
perkSalvageOperationsName,回収作戦
perkSalvageOperationsRank1Desc,解体属性ステータス効果: Tier1
perkSalvageOperationsRank1LongDesc,サルベージアイテム:解体速度+10％、収穫量+20％\nアンロック:レンチ
perkSalvageOperationsRank2Desc,解体属性ステータス効果: Tier2
perkSalvageOperationsRank2LongDesc,サルベージアイテム:解体速度+20％、収穫量+40％\nアンロック:レンチ
perkSalvageOperationsRank3Desc,解体属性ステータス効果: Tier3
perkSalvageOperationsRank3LongDesc,サルベージアイテム:解体速度+30％、収穫量+60％\nアンロック:レンチ、スチール製こん棒
perkSalvageOperationsRank4Desc,解体属性ステータス効果: Tier4
perkSalvageOperationsRank4LongDesc,サルベージアイテム:解体速度+40％、収穫量+80％\nアンロック:レンチ、スチール製こん棒
